2019-09-12 09:07:45,787 [main] INFO  c.s.wisdomhydrologic.SQApplication 48 - Starting SQApplication on dell-PC with PID 8920 (H:\mavenWorkspace\sq_new\sq\target\classes started by dell in H:\mavenWorkspace\sq_new\sq)
2019-09-12 09:08:00,262 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: update belongs to groups: [[ResourceGroup{groupName='config-river-station-controller', position=0, controller=com.siti.wisdomhydrologic.maintainconfig.controller.ConfigRiverStationController}]] 
2019-09-12 09:08:00,276 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method delete was 应用程序及设备异常表controller
2019-09-12 09:08:00,276 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: delete belongs to groups: [[ResourceGroup{groupName='应用程序及设备异常表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageApplicationBrokenController}]] 
2019-09-12 09:08:00,276 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method selectAll was 应用程序及设备异常表controller
2019-09-12 09:08:00,277 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: selectAll belongs to groups: [[ResourceGroup{groupName='应用程序及设备异常表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageApplicationBrokenController}]] 
2019-09-12 09:08:00,277 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method exportExcelTest was 应用程序及设备异常表controller
2019-09-12 09:08:00,277 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: exportExcelTest belongs to groups: [[ResourceGroup{groupName='应用程序及设备异常表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageApplicationBrokenController}]] 
2019-09-12 09:08:00,277 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method insertDataMantain was 应用程序及设备异常表controller
2019-09-12 09:08:00,278 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: insertDataMantain belongs to groups: [[ResourceGroup{groupName='应用程序及设备异常表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageApplicationBrokenController}]] 
2019-09-12 09:08:00,278 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method insert was 应用程序及设备异常表controller
2019-09-12 09:08:00,278 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: insert belongs to groups: [[ResourceGroup{groupName='应用程序及设备异常表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageApplicationBrokenController}]] 
2019-09-12 09:08:00,278 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method updateMalStatus was 应用程序及设备异常表controller
2019-09-12 09:08:00,278 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: updateMalStatus belongs to groups: [[ResourceGroup{groupName='应用程序及设备异常表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageApplicationBrokenController}]] 
2019-09-12 09:08:00,279 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method update was 应用程序及设备异常表controller
2019-09-12 09:08:00,279 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: update belongs to groups: [[ResourceGroup{groupName='应用程序及设备异常表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageApplicationBrokenController}]] 
2019-09-12 09:08:00,279 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getDataEquipErrorVo was 首页数据与设备异常controller
2019-09-12 09:08:00,279 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getDataEquipErrorVo belongs to groups: [[ResourceGroup{groupName='首页数据与设备异常controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.DataEquipErrorController}]] 
2019-09-12 09:08:00,279 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getDataErrorNameList was 下拉框controller
2019-09-12 09:08:00,279 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getDataErrorNameList belongs to groups: [[ResourceGroup{groupName='下拉框controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.DropDownBoxController}]] 
2019-09-12 09:08:00,280 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getSensorTypeId was 下拉框controller
2019-09-12 09:08:00,280 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getSensorTypeId belongs to groups: [[ResourceGroup{groupName='下拉框controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.DropDownBoxController}]] 
2019-09-12 09:08:00,280 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getAbnormalDictionaryList was 下拉框controller
2019-09-12 09:08:00,280 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getAbnormalDictionaryList belongs to groups: [[ResourceGroup{groupName='下拉框controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.DropDownBoxController}]] 
2019-09-12 09:08:00,280 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getEqErrorNameList was 下拉框controller
2019-09-12 09:08:00,280 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getEqErrorNameList belongs to groups: [[ResourceGroup{groupName='下拉框controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.DropDownBoxController}]] 
2019-09-12 09:08:00,281 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getErrorNameList was 下拉框controller
2019-09-12 09:08:00,281 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getErrorNameList belongs to groups: [[ResourceGroup{groupName='下拉框controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.DropDownBoxController}]] 
2019-09-12 09:08:00,281 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getSeList was 下拉框controller
2019-09-12 09:08:00,281 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getSeList belongs to groups: [[ResourceGroup{groupName='下拉框controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.DropDownBoxController}]] 
2019-09-12 09:08:00,281 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getSensorTypeNameList was 下拉框controller
2019-09-12 09:08:00,282 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getSensorTypeNameList belongs to groups: [[ResourceGroup{groupName='下拉框controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.DropDownBoxController}]] 
2019-09-12 09:08:00,282 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getStationList was 下拉框controller
2019-09-12 09:08:00,282 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getStationList belongs to groups: [[ResourceGroup{groupName='下拉框controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.DropDownBoxController}]] 
2019-09-12 09:08:00,282 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getAll was five-min-sensor-data-ctrl
2019-09-12 09:08:00,283 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getAll belongs to groups: [[ResourceGroup{groupName='five-min-sensor-data-ctrl', position=0, controller=com.siti.wisdomhydrologic.datepull.controller.fiveMinSensorDataCtrl}]] 
2019-09-12 09:08:00,283 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getVideoConfig was 海康视频水情首页问湿度controller
2019-09-12 09:08:00,283 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getVideoConfig belongs to groups: [[ResourceGroup{groupName='海康视频水情首页问湿度controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.HaiKangController}]] 
2019-09-12 09:08:00,283 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getDeviceConfig was 海康视频水情首页问湿度controller
2019-09-12 09:08:00,284 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getDeviceConfig belongs to groups: [[ResourceGroup{groupName='海康视频水情首页问湿度controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.HaiKangController}]] 
2019-09-12 09:08:00,284 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getWeather was 海康视频水情首页问湿度controller
2019-09-12 09:08:00,284 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getWeather belongs to groups: [[ResourceGroup{groupName='海康视频水情首页问湿度controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.HaiKangController}]] 
2019-09-12 09:08:00,284 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method deleteBy was 雨滴表controller
2019-09-12 09:08:00,284 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: deleteBy belongs to groups: [[ResourceGroup{groupName='雨滴表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.HyetometerController}]] 
2019-09-12 09:08:00,284 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method deleteByList was 雨滴表controller
2019-09-12 09:08:00,285 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: deleteByList belongs to groups: [[ResourceGroup{groupName='雨滴表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.HyetometerController}]] 
2019-09-12 09:08:00,285 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getAll was 雨滴表controller
2019-09-12 09:08:00,285 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getAll belongs to groups: [[ResourceGroup{groupName='雨滴表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.HyetometerController}]] 
2019-09-12 09:08:00,285 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method exportExcelTest was 雨滴表controller
2019-09-12 09:08:00,285 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: exportExcelTest belongs to groups: [[ResourceGroup{groupName='雨滴表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.HyetometerController}]] 
2019-09-12 09:08:00,285 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method insert was 雨滴表controller
2019-09-12 09:08:00,286 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: insert belongs to groups: [[ResourceGroup{groupName='雨滴表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.HyetometerController}]] 
2019-09-12 09:08:00,286 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method update was 雨滴表controller
2019-09-12 09:08:00,286 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: update belongs to groups: [[ResourceGroup{groupName='雨滴表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.HyetometerController}]] 
2019-09-12 09:08:00,286 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method refreshAll was job-controller
2019-09-12 09:08:00,286 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: refreshAll belongs to groups: [[ResourceGroup{groupName='job-controller', position=0, controller=com.siti.wisdomhydrologic.quartz.ctrl.JobController}]] 
2019-09-12 09:08:00,287 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method refresh was job-controller
2019-09-12 09:08:00,287 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: refresh belongs to groups: [[ResourceGroup{groupName='job-controller', position=0, controller=com.siti.wisdomhydrologic.quartz.ctrl.JobController}]] 
2019-09-12 09:08:00,287 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method g was usertrol
2019-09-12 09:08:00,287 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: g belongs to groups: [[ResourceGroup{groupName='usertrol', position=0, controller=com.siti.wisdomhydrologic.user.controller.Usertrol}]] 
2019-09-12 09:08:00,287 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getLoginUserInfo was usertrol
2019-09-12 09:08:00,288 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getLoginUserInfo belongs to groups: [[ResourceGroup{groupName='usertrol', position=0, controller=com.siti.wisdomhydrologic.user.controller.Usertrol}]] 
2019-09-12 09:08:00,288 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getNPatencyList was 首页派单状况controller
2019-09-12 09:08:00,288 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getNPatencyList belongs to groups: [[ResourceGroup{groupName='首页派单状况controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.MalFunctionController}]] 
2019-09-12 09:08:00,288 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getSPatencyList was 首页派单状况controller
2019-09-12 09:08:00,288 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getSPatencyList belongs to groups: [[ResourceGroup{groupName='首页派单状况controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.MalFunctionController}]] 
2019-09-12 09:08:00,289 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getListN was 首页派单状况controller
2019-09-12 09:08:00,289 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getListN belongs to groups: [[ResourceGroup{groupName='首页派单状况controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.MalFunctionController}]] 
2019-09-12 09:08:00,289 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getListS was 首页派单状况controller
2019-09-12 09:08:00,289 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getListS belongs to groups: [[ResourceGroup{groupName='首页派单状况controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.MalFunctionController}]] 
2019-09-12 09:08:00,289 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getList was 首页派单状况controller
2019-09-12 09:08:00,289 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getList belongs to groups: [[ResourceGroup{groupName='首页派单状况controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.MalFunctionController}]] 
2019-09-12 09:08:00,289 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getNStationMal was 首页派单状况controller
2019-09-12 09:08:00,290 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getNStationMal belongs to groups: [[ResourceGroup{groupName='首页派单状况controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.MalFunctionController}]] 
2019-09-12 09:08:00,290 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getSStationMal was 首页派单状况controller
2019-09-12 09:08:00,290 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getSStationMal belongs to groups: [[ResourceGroup{groupName='首页派单状况controller', position=0, controller=com.siti.wisdomhydrologic.mainpage.controller.MalFunctionController}]] 
2019-09-12 09:08:00,290 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method delete was 系统数据修正登记表controller
2019-09-12 09:08:00,290 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: delete belongs to groups: [[ResourceGroup{groupName='系统数据修正登记表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageDataMantainController}]] 
2019-09-12 09:08:00,290 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getByCreateDate was 系统数据修正登记表controller
2019-09-12 09:08:00,291 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getByCreateDate belongs to groups: [[ResourceGroup{groupName='系统数据修正登记表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageDataMantainController}]] 
2019-09-12 09:08:00,291 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method exportExcelTest was 系统数据修正登记表controller
2019-09-12 09:08:00,291 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: exportExcelTest belongs to groups: [[ResourceGroup{groupName='系统数据修正登记表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageDataMantainController}]] 
2019-09-12 09:08:00,291 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method insertAbnormalData was 系统数据修正登记表controller
2019-09-12 09:08:00,291 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: insertAbnormalData belongs to groups: [[ResourceGroup{groupName='系统数据修正登记表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageDataMantainController}]] 
2019-09-12 09:08:00,291 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method insert was 系统数据修正登记表controller
2019-09-12 09:08:00,291 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: insert belongs to groups: [[ResourceGroup{groupName='系统数据修正登记表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageDataMantainController}]] 
2019-09-12 09:08:00,292 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method update was 系统数据修正登记表controller
2019-09-12 09:08:00,292 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: update belongs to groups: [[ResourceGroup{groupName='系统数据修正登记表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageDataMantainController}]] 
2019-09-12 09:08:00,292 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method delete was 日常维护记录表controller
2019-09-12 09:08:00,292 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: delete belongs to groups: [[ResourceGroup{groupName='日常维护记录表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageMantainController}]] 
2019-09-12 09:08:00,292 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method exportExcelTest was 日常维护记录表controller
2019-09-12 09:08:00,292 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: exportExcelTest belongs to groups: [[ResourceGroup{groupName='日常维护记录表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageMantainController}]] 
2019-09-12 09:08:00,293 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method insertOrUpdate was 日常维护记录表controller
2019-09-12 09:08:00,293 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: insertOrUpdate belongs to groups: [[ResourceGroup{groupName='日常维护记录表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageMantainController}]] 
2019-09-12 09:08:00,293 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method getAll was 日常维护记录表controller
2019-09-12 09:08:00,293 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: getAll belongs to groups: [[ResourceGroup{groupName='日常维护记录表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageMantainController}]] 
2019-09-12 09:08:00,293 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method update was 日常维护记录表controller
2019-09-12 09:08:00,293 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: update belongs to groups: [[ResourceGroup{groupName='日常维护记录表controller', position=0, controller=com.siti.wisdomhydrologic.operation.controller.ManageMantainController}]] 
2019-09-12 09:08:00,293 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method delete was 传感器配置表controller
2019-09-12 09:08:00,294 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: delete belongs to groups: [[ResourceGroup{groupName='传感器配置表controller', position=0, controller=com.siti.wisdomhydrologic.maintainconfig.controller.ConfigSensorSectionModuleController}]] 
2019-09-12 09:08:00,294 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method findModuleByOrgID was 传感器配置表controller
2019-09-12 09:08:00,294 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: findModuleByOrgID belongs to groups: [[ResourceGroup{groupName='传感器配置表controller', position=0, controller=com.siti.wisdomhydrologic.maintainconfig.controller.ConfigSensorSectionModuleController}]] 
2019-09-12 09:08:00,294 [main] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping 100 - Group for method findModulesByStationCode was 传感器配置表controller
2019-09-12 09:08:00,294 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner 72 - Request mapping: findModulesByStationCode belongs to groups: [[ResourceGroup{groupName='传感器配置表controller', position=0, controller=com.siti.wisdomhydrologic.maintainconfig.controller.ConfigSensorSectionModuleController}]] 
